text,date
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/McJGyW9zxD,13/03/2017 18:40
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/rzUlGuHnbk,13/03/2017 18:40
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/y2xuGXZ1mo,13/03/2017 18:40
RT @princetontrader: Princetontrader Mid-Day Update: Say hello to a snooze fest. Do not overtrade this stuff. #ES_F #markets #futures #SP50…,13/03/2017 18:30
RT @princetontrader: Princetontrader Mid-Day Update: Say hello to a snooze fest. Do not overtrade this stuff. #ES_F #markets #futures #SP50…,13/03/2017 18:25
"Stocks and Rates: 
This Time is Different? https://t.co/O1ICaU9u9q #Trading #bonds #investing #tlt #rates #SP500… https://t.co/gXxBlMAkBJ",13/03/2017 18:17
We love Heiken-Ashi Candlesticks. Easier to read &amp; interpret for stock charting. https://t.co/Tg7SZgDWxx #investing… https://t.co/ZINBC1VEhN,13/03/2017 18:08
Princetontrader Mid-Day Update: Say hello to a snooze fest. Do not overtrade this stuff. #ES_F #markets #futures… https://t.co/BtJEUSPUEA,13/03/2017 17:53
"US Technical Charts Potpourri https://t.co/5kYFh27HWK 
$SPY #sp500 #usdollar #bonds #stocks  #investing #trading… https://t.co/p7ZaFLp3AA",13/03/2017 17:49
RT @Chicagostock: $ES_F SP500 consolidating above 2366 and attempting to chip away at resistance from Friday's fall. https://t.co/yJdjw7OhkQ,13/03/2017 17:30
"#SP500,#StockMarket No signal.  RGB Model remains long one SPX at 2396, no major top signal having occurred since last major bottom signal.",13/03/2017 17:13
Long or Short the NASDAQ using Bitcoin. Max leverage 20. #SP500 | https://t.co/sFTAk2jtgC https://t.co/mbyL2HzCoa,13/03/2017 17:12
"Wall Street now can use #FearlessGirl as scapegoat when the bull run stops! 

#SP500 $SPX #DJIA $DJIA #DowJones https://t.co/SfUrZFUz1g",13/03/2017 17:10
RT @Chicagostock: $ES_F SP500 consolidating above 2366 and attempting to chip away at resistance from Friday's fall. https://t.co/yJdjw7OhkQ,13/03/2017 17:10
$ES_F SP500 consolidating above 2366 and attempting to chip away at resistance from Friday's fall. https://t.co/yJdjw7OhkQ,13/03/2017 17:07
@CapitalObserver might this have something to do with the growth of dedicated short ETFs.  $SH is proper 1x short SP500,13/03/2017 16:55
RT @JPDesloges: #Consumer #Staples Sector #ETF - XLP: Back Over the 200 DMA (Day Moving Average - green line) #Trading #xlp #SP500 #Investi…,13/03/2017 16:54
Long or Short the S&amp;P 500 using Bitcoin. Max leverage 20. #SP500 |https://t.co/sFTAk2jtgC https://t.co/9DL19J8WdL,13/03/2017 16:17
#WallStreet split;#Fed's week &amp; Europe's political haze.Resources race. Health<U+2193>;#OCare repeal.NASDAQ+0.14% SP500 DJIA -0.05%-0.17% $MBLY+29%,13/03/2017 16:15
RT @SPDJIndices: Market Mid-day: #Markets | SP500 2370.62 -1.98,13/03/2017 16:04
Market Mid-day: #Markets | SP500 2370.62 -1.98,13/03/2017 16:01
"RT @sp500value: With earnings adjustments and higher interest rates, the #SP500 is now slightly above fair value. #bloomberg #StockMarket #…",13/03/2017 15:57
$SPY more sideways action but something needs to break.$VXX near ATL but SP500 not near 2400. Does that mean $SPX Loosing power to upside?,13/03/2017 15:54
RT @FXstreetNews: US stocks mixed during opening trade as investors await Fed By @HareshMenghani https://t.co/y65oGhQRVt #Equities #Fed #SP…,13/03/2017 15:53
"With earnings adjustments and higher interest rates, the #SP500 is now slightly above fair value. #bloomberg… https://t.co/c6dZDFAqU2",13/03/2017 15:07
$SPY next hour will be important bc $VXX pushing against ATL $16.75. If bounces then might see sell off on SP500 to 2360.,13/03/2017 15:07
$CMA:US Comerica Bank Raises Stake in Tiffany &amp; Co. (TIF) #COMERICA INC  https://t.co/xXcdgrCeTP #SP500,13/03/2017 15:05
"$BLK:US EXCLUSIVE-BlackRock vows new pressure on climate, board diversity #BLACKROCK INC  https://t.co/cvaRwM2Ri9 #SP500",13/03/2017 15:05
"$SO:US SRS Capital Advisors Inc. Invests $306,000 in Southern Co (SO) #SOUTHERN CO  https://t.co/8ZXUlP9shc #SP500",13/03/2017 15:05
Here are US indexes #dowjones #SP500 #nasdaq #investing #trading #invest #investor #chart #USA #wallstreet https://t.co/6kTWUyyWnk,13/03/2017 15:02
"RT @JustOneLap: In the Fat Wallet Show this week with @kristiavh @SimonPB
Start where you are and S&amp;P500
#JSE
https://t.co/5KgBA0fRgc https…",13/03/2017 15:01
#SP500 | #Starbucks says boycott threats over refugee hiring has not hurt brand https://t.co/FLVdqplEXQ #brand #boycott,13/03/2017 14:55
#SP500 | #Starbucks says boycott threats over refugee hiring has not hurt brand https://t.co/Pc1jqVX4E7 #brand #boycott,13/03/2017 14:55
$SPX #SP500 #ElliottWave Analysis &amp; Outlook VIDEO with 13 Other Major #Markets by @FXTradersEDGE_ &gt;&gt;… https://t.co/b3A3YDERbJ,13/03/2017 14:55
"#SP500  | #BlackRock vows new pressure on climate, board diversity https://t.co/zU3m53Ao04 #diversity #climate",13/03/2017 14:52
"#SP500  | #BlackRock vows new pressure on climate, board diversity https://t.co/AY5Adlf9KL #diversity #climate",13/03/2017 14:52
RT @FXstreetNews: US stocks mixed during opening trade as investors await Fed By @HareshMenghani https://t.co/y65oGhQRVt #Equities #Fed #SP…,13/03/2017 14:42
US stocks mixed during opening trade as investors await Fed By HareshMenghani https://t.co/CILMzmCU1R #Equities #Fed #SP500,13/03/2017 14:41
RT @FXstreetNews: US stocks mixed during opening trade as investors await Fed By @HareshMenghani https://t.co/y65oGhQRVt #Equities #Fed #SP…,13/03/2017 14:41
US stocks mixed during opening trade as investors await Fed By HareshMenghani https://t.co/l6QwDGhXcz #Equities #Fed #SP500 via FXstreetNe…,13/03/2017 14:41
RT @FXstreetNews: US stocks mixed during opening trade as investors await Fed By @HareshMenghani https://t.co/y65oGhQRVt #Equities #Fed #SP…,13/03/2017 14:40
US stocks mixed during opening trade as investors await Fed By @HareshMenghani https://t.co/y65oGhQRVt #Equities #Fed #SP500,13/03/2017 14:40
"Stock Market Crashes Are So Overrated
#stocks #finance #investing #sp500 #bbc #forbes #businessinsider  
https://t.co/3mrSA2DNX9",13/03/2017 14:38
"RT @Path_Trading: Path Chat: Weekend #Futures Update 31217 @Bob_Iaccino @mgarnold #PathChat #sp500 #nasdaq #crudeoil $gold $silver

https:/…",13/03/2017 14:34
I think it's time to stop plotting NYSE breadth figures to the SP500. 500 Stocks vs a whole bunch not an apples to apples comparison,13/03/2017 14:24
"DJ #Transportation #ETF IYT:
At the 50 DMA (Day Moving Avg-red) so critical for Bulls
#Trading #investing #SP500… https://t.co/tzDVCmk9NA",13/03/2017 14:13
$SPX #SP500 #ElliottWave Analysis &amp; Outlook VIDEO with 13 Other Major #Markets by FXTradersEDGE_ &gt;&gt;… https://t.co/k7xWGHgd4C via uk_stockt…,13/03/2017 14:10
"Why this #BullMarket will continue
#StockMarket #businessweek #businessinsider #forbes #sp500 #investing
https://t.co/03szZmXGhj",13/03/2017 14:08
"Mon 3/13/17   10 AM ET
#Dow $20,876 -27
#SP500 $2,371 -2
#Oil $48.53
#Gold $1,204
#Silver $16.98
#BTC $1,236
#ETH $28.50
Please Retweet",13/03/2017 14:07
$SPX #SP500 #ElliottWave Analysis &amp; Outlook VIDEO with 13 Other Major #Markets by @FXTradersEDGE_ &gt;&gt;… https://t.co/AHiymBa6jv,13/03/2017 14:01
$SPX #SP500 #ElliottWave Analysis &amp; Outlook VIDEO with 13 Other Major #Markets by @FXTradersEDGE_ &gt;&gt;… https://t.co/DPfNvFVDxF,13/03/2017 14:00
$SPX #SP500 #ElliottWave Analysis &amp; Outlook VIDEO with 13 Other Major #Markets by @FXTradersEDGE_ &gt;&gt;… https://t.co/57wfytIksA,13/03/2017 14:00
$SPX #SP500 #ElliottWave Analysis &amp; Outlook VIDEO with 13 Other Major #Markets by @FXTradersEDGE_ &gt;&gt;… https://t.co/wDdrP6pLKf,13/03/2017 14:00
$SPX #SP500 #ElliottWave Analysis &amp; Outlook VIDEO with 13 Other Major #Markets by @FXTradersEDGE_ &gt;&gt;… https://t.co/LyAKrkd7kV,13/03/2017 14:00
"Financial news of the past week: https://t.co/cWtila57NK #Dow #SP500 #Oil #ECB #Unemployment4.7% #FedMarchMeeting #235,000JobsAdded #GmOpel",13/03/2017 13:54
"A Must See Accuracy of Fibonacci Targets on S&amp;P, Oil, Gold and CAT
Watch Here: https://t.co/Kpl0xl8yh1
#Fibonacci… https://t.co/uGl1gMBQt2",13/03/2017 13:44
AMD Nice addition to SP500 (3/20); set to challenge new highs in coming weeks.,13/03/2017 13:39
$SPY $VXX getting closer to the ATL @$16.75. A break below this level and 2400 &amp; 240 look more clear for SP500 &amp; $SPYrespectively,13/03/2017 13:39
"US Briefing 13-Mar-17: Sturgeon Wants Vote Between Autumn 2018 &amp; Spring 2019 
(See more @ https://t.co/5b73Hqa1js)",13/03/2017 13:37
RT @SPDJIndices: Market Open: #Markets | SP500 2372.52 +7.73,13/03/2017 13:36
Do you think the #SP500 will reach the Target of 2500 points by the end of this month https://t.co/w5DmovFeao,13/03/2017 13:32
Market Open: #Markets | SP500 2372.52 +7.73,13/03/2017 13:31
"As long as #SP500 stays above yellow pivot zone, it could test the red zone.Below yellow is the blue area where buy… https://t.co/F0E1MNLvx8",13/03/2017 13:25
"Guy: Yea I invest in a value, growth, momentum, quality, and a dividend fund.
Me: Why not just invest in SP500? The… https://t.co/RXW18RBN9p",13/03/2017 13:01
RT @JSservices: #trading #stocks #SP500 $SPY #ES_F FALTER TOWERS $ES_F vulnerable to downside below 2286 to 2271 if not 2246 13.60 is RISK…,13/03/2017 12:59
"Stocks and Rates: 
This Time is Different? https://t.co/O1ICaUr5y0 #Trading #bonds #investing #tlt #rates #SP500… https://t.co/hMvC1eZIuR",13/03/2017 12:49
SP500 2370 2274 next  2376 2381 resistance bears area,13/03/2017 12:45
$AMD: level up after joining #SP500 could test previous high @ $15 https://t.co/G9ldsWOIoo,13/03/2017 12:42
"Trend Update: $VTI, #SP400, #SP600, #NASDAQ, #DJIA #DOW, #SP500, #RUSSELL2000,  continue to be Bullish, long term. https://t.co/qCn5v0xIz2",13/03/2017 12:40
Highest scoring stories for #SP500 under one watchlist $AAPL $WFC $XOM https://t.co/Rwpf6Sogpu&gt; https://t.co/yO5psmyiNZ,13/03/2017 12:39
"RT @HsuzukiCSR: $FSLR First Solar removed from SP500 index. its share plunged 53% in the previous 12 months. 
https://t.co/FdvFP45oLP via @…",13/03/2017 12:38
"US Technical Charts Potpourri https://t.co/5kYFh1Q75c 
$SPY #sp500 #usdollar #bonds #stocks  #investing #trading… https://t.co/XRv8JbiG2m",13/03/2017 12:34
$SPY  open up above 2375 on SP500. This then will be the beginning of uptrend to ATH if closes above 2377 by noon. Leading into fed meeting,13/03/2017 12:24
RT @matny: $AMD the drunk people from the weekend will get over their hangovers and read the news about AMD joining the SP500,13/03/2017 12:23
$AMD the drunk people from the weekend will get over their hangovers and read the news about AMD joining the SP500,13/03/2017 12:17
"S&amp;P500: positive technical indicators, 2380 viable target By CharmerCharts https://t.co/MMDVxYy4sj #SP500 #Positioning",13/03/2017 12:15
"S&amp;P500: positive technical indicators, 2380 viable target By @CharmerCharts https://t.co/5ZhWnHqkpD #SP500 #Positioning",13/03/2017 12:12
RT @waltergmurphy: Number of #SP500 stocks at least 10% below their 52-week high hit a new high for the year - 616 (41%),13/03/2017 12:11
The VIX equity volatility on S&amp;P500 remains close to historic lows #VIX #SP500 #Stocks https://t.co/RWnwCcisbb,13/03/2017 12:05
03/10/17 #SP500 Chart $SPX $SPY: SP 500 ChartThose that view the message of the market on… https://t.co/I8LkFQtIkL,13/03/2017 12:03
"$FSLR First Solar removed from SP500 index. its share plunged 53% in the previous 12 months. 
https://t.co/FdvFP45oLP via @IBDeditorials",13/03/2017 12:02
Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/WSxmguLtso,13/03/2017 11:59
"#AEX #DAX #DOW #SP500 @IndexTipNL
No advice, just an opinion.
Disclaimer - https://t.co/BiAdlSitVE https://t.co/Mp8wMTQErh",13/03/2017 11:54
"#WallStreet Futures h 12:44 SP500 2.370,75<U+25BC>0,04% 
Nasdaq 5.378,75<U+25BC>0,06% DowJones 20.887<U+25BC>0,02%
https://t.co/tfIRzytHol #USA",13/03/2017 11:45
"Trend Update: $VTI, #SP400, #SP600, #NASDAQ, #DJIA #DOW, #SP500, #RUSSELL2000,  continue to be Bullish, mid term. https://t.co/qCn5v0xIz2",13/03/2017 11:40
$AMD joining the SP500 is bigger news than whoever $INTC is buying,13/03/2017 11:26
RT @mytradingbuddy: Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt; https://t…,13/03/2017 11:16
$JWN:US  Sales of Ivanka Trump's clothing line slumps at Nordstrom  #NORDSTROM INC  https://t.co/vOtwa17BIq #SP500,13/03/2017 11:15
"$GOOG:US Teza Capital Management LLC Invests $275,000 in Alphabet Inc (GOOGL) #GOOGLE INC  https://t.co/Qtl9ufTvYt #SP500",13/03/2017 11:15
$SBUX:US Starbucks quenches Japanese thirst for SRI bonds #STARBUCKS CORP  https://t.co/Sev10yCTZ5 #SP500,13/03/2017 11:15
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/1JTPrQUKjg,13/03/2017 11:15
$FB:US Facebook Inc (FB) Shares Sold by Fmr LLC #FACEBOOK INC  https://t.co/vtF6syZc5A #SP500,13/03/2017 11:15
"$WMT:US EXCLUSIVE-BlackRock vows new pressure on climate, board diversity #WAL-MART STORES INC  https://t.co/yEUSB1l6Cd #SP500",13/03/2017 11:14
$INTC:US  Intel to buy Mobileye for $14-$15 billion: Israeli media report #INTEL CORP  https://t.co/8OC1d3YGLz #SP500,13/03/2017 11:14
"$BLK:US EXCLUSIVE-BlackRock vows new pressure on climate, board diversity #BLACKROCK INC  https://t.co/5OxAy78h1G #SP500",13/03/2017 11:14
$CMA:US Comerica Bank Raises Stake in Tiffany &amp; Co. (TIF) #COMERICA INC  https://t.co/4DGNCKdHRo #SP500,13/03/2017 11:14
RT @TimBukOne: World #StockMarkets 1 week performance endng 10/03/2017 - #JSE #DJI #SP500 #DAX #CAC #LSE https://t.co/r9DGpTDc37,13/03/2017 11:08
Good morning Team! The SPX weekly candle analysis is done. https://t.co/wXlAmcdzaD,13/03/2017 11:04
"#Trend #analysis Daily Review 
#SP500 $SPX #DJIA #future #equity #sector #dowjones
https://t.co/JjSPJUKRnq https://t.co/o1PJx8Mmxm",13/03/2017 10:59
"Trend Update: $VTI, #SP400, #NASDAQ, #DJIA #DOW, #SP500, #RUSSELL2000,  continue to be Bullish, short term. https://t.co/qCn5v0xIz2",13/03/2017 10:40
Are you Bullish or Bearish on the S&amp;P 500? Start #Trading with #Bitcoin. 20:1 Leverage. #Stocks $SPY $ES $ES_F… https://t.co/bDf0Xy9o6y,13/03/2017 10:30
"COMPREHENSIVE review &amp; forecast of the S&amp;P 500, NASDAQ, Bonds &amp; Gold: https://t.co/nBV2TKIfuE #stockmarket #wallstreet #nyse #sp500 #nasdaq",13/03/2017 10:30
RT @princetontrader: Princetontrader Mid-Day Update. The 9 day sma was important as advertised. #ES_F #SP500 #trading #futures https://t.co…,13/03/2017 10:16
"Stocks, Bonds &amp; Gold all UP! https://t.co/3mEXnu88TO #stocks #business #trading #investing #finance #stockmarket #wallstreet #sp500 $spy",13/03/2017 10:08
Weekly S&amp;P500 #Stocks Trend $STX $URI $WYNN $PHM $RCL $MU $GLW $SHW $VRTX $FLR $DOW $DD $NSC $KLAC $ADI $FDX  @ https://t.co/RPeaHBZz9y,13/03/2017 10:02
Weekly S&amp;P500 #Stocks Performance $STX $URI $WYNN $PHM $RCL $WDC $DHI $MU $CSX $AVGO $GLW $SHW $NVDA $VRTX more@ https://t.co/RPeaHBZz9y,13/03/2017 10:02
Where does the us go...#SP500.. ssstt they are still a sleep https://t.co/zpLFG36jRs,13/03/2017 09:03
FTSE 250 hits fresh record high on M&amp;A activity… https://t.co/UIWCPpqBLg #topics_organisations_sp500 #topics_organisations_nasdaq #EONOMICS,13/03/2017 08:56
FTSE 250 hits fresh record high on M&amp;A activity… https://t.co/f9v39BctGX #topics_organisations_sp500 #topics_organisations_nasdaq #EONOMICS,13/03/2017 08:56
"S&amp;P500 trend strength is likely to continue

https://t.co/zvsXrbK4tF https://t.co/HORR234EDr",13/03/2017 08:47
SOLD @ 2367.25; ST @ 2372.25; CL @ 2357.00 #ES #ES_F #SP500 #CME #Trading #investmets #invest #<U+0422><U+0440><U+0435><U+0439><U+0434><U+0438><U+043D><U+0433>  #<U+0418><U+043D><U+0432><U+0435><U+0441><U+0442><U+0438><U+0446><U+0438><U+0438> https://t.co/ZBU4zj2ALw,13/03/2017 08:13
RT @BO360com: #Trading #Crudeoil With #BO360.com https://t.co/Cu15GCAfGw  #opec #sp500 #binaryoptions #trading #ICE #WTI #oil #fed #yellen…,13/03/2017 07:35
RT @BO360com: How to get started with #BO360! https://t.co/qXzTJa8Ebo #binaryoptions #trading #FMQs #fed #draghi #yellen #SP500 #OPEC https…,13/03/2017 07:34
RT @BO360com: #Trading #Crudeoil With #BO360.com https://t.co/Cu15GCAfGw  #opec #sp500 #binaryoptions #trading #ICE #WTI #oil #fed #yellen…,13/03/2017 07:30
"RT @Path_Trading: Path Chat: Weekend #Futures Update 31217 @Bob_Iaccino @mgarnold #PathChat #sp500 #nasdaq #crudeoil $gold $silver

https:/…",13/03/2017 07:23
RT @TV_TradingIdeas: The SP500 from Bush 41 to \u2026 $SPX https://t.co/YkCsjLNjwT,13/03/2017 07:12
"Lazy update;
Long; SP500, FTSE100 &amp; MidCap. No new triggers this week
#JSE
For alerts ==&gt;&gt; https://t.co/v7ibooHnwe",13/03/2017 07:00
The SP500 from Bush 41 to \u2026 $SPX https://t.co/YkCsjLNjwT,13/03/2017 06:58
"DailyDAX – Mo, 13.03.2017 https://t.co/mjT0An9FPw #dailydax #dax #dowjones #sp500 #nikkei #boerse #trading #indizes #kw11 #CFD #finanzen /SS",13/03/2017 06:54
"$SPX #SP500 World equity markets overall TREND, SCORING RANKING - Weekly Revi... https://t.co/ZNNz3QpCRu #trading https://t.co/XVoDmKE6TN",13/03/2017 06:52
"RT @JustOneLap: In the Fat Wallet Show this week with @kristiavh @SimonPB
Start where you are and S&amp;P500
#JSE
https://t.co/5KgBA0fRgc https…",13/03/2017 06:44
RT @PortfolioBuzz: Highest scoring stories for #SP500 under one watchlist $AAPL $WFC $XOM https://t.co/Rwpf6Sogpu&gt; https://t.co/3Zv0HgZmqC,13/03/2017 06:36
Highest scoring stories for #SP500 under one watchlist $AAPL $WFC $XOM https://t.co/Rwpf6Sogpu&gt; https://t.co/3Zv0HgZmqC,13/03/2017 06:34
RT @americaformom: RT4MOM<U+2764>us  #BOYCOTT<U+261E>#WRBERKLEY #Acadia #Insurance #Financials #Stocks #SP500 #NYSE #Business https://t.co/EQYgpZtSpY htt…,13/03/2017 06:00
"In the Fat Wallet Show this week with @kristiavh @SimonPB
Start where you are and S&amp;P500
#JSE… https://t.co/itxMEBOFA1",13/03/2017 05:56
RT @Chicagostock: SP500's Consolidation https://t.co/gFKHhELLzp $ES_F $SPY $SPX,13/03/2017 05:56
World #StockMarkets 1 week performance endng 10/03/2017 - #JSE #DJI #SP500 #DAX #CAC #LSE https://t.co/r9DGpTDc37,13/03/2017 05:38
"Stellar Jobs pushed #WallStreet; #Fed hike almost certain.Banks<U+2193>.Industrials, Utilities<U+2191>.NASDAQ SP500 DJIA +0.39% +0.33% +0.21%. $SHLD+15.2%",13/03/2017 05:11
Path Chat: Weekend Futures Update (Mar-12-2017) sp500 nasdaq crudeoil gold silver https://t.co/2M1RFfGTwU https://t.co/oPBs67FCE6,13/03/2017 05:10
"Interest rate hike talks this week. Either way, a lot of fickle investors move money around when Yellen speaks at all. #SP500 #DJI #stocks",13/03/2017 04:57
RT @Chicagostock: SP500's Consolidation https://t.co/gFKHhELLzp $ES_F $SPY $SPX,13/03/2017 04:44
SP500's Consolidation https://t.co/gFKHhELLzp $ES_F $SPY $SPX,13/03/2017 04:39
"RT @Path_Trading: Path Chat: Weekend #Futures Update 31217 @Bob_Iaccino @mgarnold #PathChat #sp500 #nasdaq #crudeoil $gold $silver

https:/…",13/03/2017 03:47
RT @chu_darren: #SP500 Retesting Daily Chart Upchannel Support https://t.co/HDDnXNAD3E #ES_F #SPY #SPX https://t.co/ysSu86GtRS,13/03/2017 03:04
"Today's Top 3 Trades (trend reversal/momentum ideas) on #ES_F #SPY #SPX, #EURUSD #FXE #6E_F, $CC_F $NIB https://t.co/HDDnXNAD3E #Cocoa #Euro",13/03/2017 02:43
#SP500 Retesting Daily Chart Upchannel Support https://t.co/HDDnXNAD3E #ES_F #SPY #SPX https://t.co/ysSu86GtRS,13/03/2017 02:42
